Event number,15,Run number,0,Subrun number,-1,Ring count,1
Detector type,Radius in m,Angle in rad,Height in m,x in m,y in m,z in m, Ring number 
LAPPD,1.26993,-0.843973,-0.0036126,0.843869,-0.0036126,-0.949006,0
LAPPD,1.26848,-0.819272,0.873894,0.86606,0.873894,-0.926815,1
LAPPD,1.26881,-0.040754,-0.704682,1.26775,-0.704682,-0.0516947,0
LAPPD,1.27546,0.0817019,0.11,1.2712,0.11,0.104091,0
LAPPD,1.26897,-0.0437672,0.739635,1.26775,0.739635,-0.0555215,0
LAPPD,1.26783,0.796461,0.000534134,0.88652,0.000534134,0.906356,0
LAPPD,1.27168,0.863969,0.0979689,0.825859,0.0979689,0.967017,0
LAPPD,1.27203,0.867412,-0.00559755,0.822752,-0.00559755,0.970124,0
LAPPD,1.27003,0.845304,0.0517429,0.842671,0.0517429,0.950204,0
LAPPD,1.26994,0.844058,0.817576,0.843792,0.817576,0.949083,0
LAPPD,1.26784,1.58265,0.0549061,-0.0150252,0.0549061,1.26775,0
LAPPD,1.27178,1.6504,0.0393839,-0.101131,0.0393839,1.26775,0
LAPPD,1.26775,1.57106,-0.028612,-0.000334814,-0.028612,1.26775,0
LAPPD,1.27167,1.49229,-0.0833176,0.0997255,-0.0833176,1.26775,0
LAPPD,1.27134,1.49571,0.0884838,0.0953698,0.0884838,1.26775,0
LAPPD,1.26939,1.62155,0.0810343,-0.0644032,0.0810343,1.26775,0
LAPPD,1.26776,1.57335,0.871272,-0.00323988,0.871272,1.26775,0
LAPPD,1.26779,1.56339,0.888631,0.00938827,0.888631,1.26775,0
LAPPD,1.27923,1.54777,0.8925,0.0294594,0.8925,1.27889,0
LAPPD,1.26787,1.58421,0.858863,-0.0170078,0.858863,1.26775,0
LAPPD,1.26791,1.58661,0.878173,-0.0200549,0.878173,1.26775,0
LAPPD,1.26803,1.5915,0.8796,-0.026254,0.8796,1.26775,0
LAPPD,1.26955,1.58019,0.8925,-0.0119214,0.8925,1.2695,0
LAPPD,1.27112,1.64363,0.865948,-0.0925032,0.865948,1.26775,0
LAPPD,1.26863,1.59514,0.8925,-0.0308849,0.8925,1.26825,0
LAPPD,1.27867,1.63994,0.8925,-0.0883459,0.8925,1.27562,0
LAPPD,1.2683,1.54145,0.735028,0.0372107,0.735028,1.26775,0
LAPPD,1.26867,1.5329,0.727408,0.0480626,0.727408,1.26775,0
LAPPD,1.27094,1.64164,0.730496,-0.0899594,0.730496,1.26775,0
LAPPD,1.26781,1.58002,0.727314,-0.0116943,0.727314,1.26775,0
LAPPD,1.26825,1.59882,0.727277,-0.0355388,0.727277,1.26775,0
LAPPD,1.26822,1.59779,0.717804,-0.0342242,0.717804,1.26775,0
LAPPD,1.26879,1.5304,0.702321,0.051237,0.702321,1.26775,0
LAPPD,1.26827,1.59933,0.716452,-0.0361856,0.716452,1.26775,0
LAPPD,1.26834,1.60127,0.715635,-0.0386478,0.715635,1.26775,0
LAPPD,1.26797,1.58935,0.734267,-0.0235259,0.734267,1.26775,0
LAPPD,1.26817,1.59644,0.731128,-0.0325184,0.731128,1.26775,0
LAPPD,1.26795,1.58838,0.729923,-0.0222945,0.729923,1.26775,0
LAPPD,1.26869,1.60921,0.724316,-0.0487206,0.724316,1.26775,0
LAPPD,1.26777,1.56561,0.725821,0.00657315,0.725821,1.26775,0
LAPPD,1.26788,1.55682,0.707912,0.0177178,0.707912,1.26775,0
LAPPD,1.26811,1.59457,0.696493,-0.0301486,0.696493,1.26775,0
LAPPD,1.26786,1.5835,0.867104,-0.0161083,0.867104,1.26775,0
LAPPD,1.26791,1.55502,0.684456,0.0200002,0.684456,1.26775,0
LAPPD,1.26853,1.53588,0.765556,0.044281,0.765556,1.26775,0
LAPPD,1.27077,1.50188,0.686691,0.0875109,0.686691,1.26775,0
LAPPD,1.26856,1.53521,0.681836,0.0451308,0.681836,1.26775,0
LAPPD,1.2692,1.5231,0.701256,0.0605088,0.701256,1.26775,0
LAPPD,1.26787,1.58406,0.681843,-0.016813,0.681843,1.26775,0
LAPPD,1.26886,1.52906,0.822951,0.0529432,0.822951,1.26775,0
LAPPD,1.26958,1.62438,0.785113,-0.0679929,0.785113,1.26775,0
LAPPD,1.26978,1.62723,0.782096,-0.0716187,0.782096,1.26775,0
LAPPD,1.27159,1.49312,0.847165,0.098675,0.847165,1.26775,0
LAPPD,1.26775,1.57006,0.730681,0.000931093,0.730681,1.26775,0
LAPPD,1.26775,1.57065,0.678093,0.000188728,0.678093,1.26775,0
LAPPD,1.26775,1.5718,0.686334,-0.00127202,0.686334,1.26775,0
LAPPD,1.26781,1.5801,0.701559,-0.0117952,0.701559,1.26775,0
LAPPD,1.26792,1.5871,0.773827,-0.0206673,0.773827,1.26775,0
LAPPD,1.26778,1.56432,0.877344,0.00821293,0.877344,1.26775,0
LAPPD,1.27033,2.41984,-0.880909,-0.953568,-0.880909,0.839307,0
LAPPD,1.26826,2.32793,-0.788366,-0.871098,-0.788366,0.921778,0
LAPPD,1.26781,2.36575,-0.0219404,-0.905001,-0.0219404,0.887875,0
LAPPD,1.26916,2.40327,0.0326092,-0.938673,0.0326092,0.854203,0
LAPPD,1.26988,2.414,0.0584432,-0.948313,0.0584432,0.844562,0
LAPPD,1.2681,2.33274,0.812508,-0.875407,0.812508,0.917469,0
LAPPD,1.27056,3.07514,-0.812489,-1.26775,-0.812489,0.0843756,0
LAPPD,1.27602,-3.08722,-0.6725,-1.27414,-0.6725,-0.0693455,0
LAPPD,1.29051,3.06031,-0.746352,-1.28625,-0.746352,0.104785,0
LAPPD,1.27133,3.06655,-0.847786,-1.26775,-0.847786,0.095316,0
LAPPD,1.27112,3.06885,-0.760474,-1.26775,-0.760474,0.0923866,0
LAPPD,1.27177,3.09104,-0.6725,-1.27014,-0.6725,0.0642666,0
LAPPD,1.2702,3.07955,-0.823466,-1.26775,-0.823466,0.0787589,0
LAPPD,1.27172,3.06263,-0.853421,-1.26775,-0.853421,0.100314,0
LAPPD,1.2681,3.11812,-0.681441,-1.26775,-0.681441,0.0297603,0
LAPPD,1.26788,3.12755,-0.686548,-1.26775,-0.686548,0.0178008,0
LAPPD,1.26864,3.10415,-0.734866,-1.26775,-0.734866,0.0474861,0
LAPPD,1.26988,3.08367,-0.79466,-1.26775,-0.79466,0.073513,0
LAPPD,1.26866,3.10386,-0.854123,-1.26775,-0.854123,0.0478527,0
LAPPD,1.26898,3.09773,-0.7446,-1.26775,-0.7446,0.0556455,0
LAPPD,1.27128,3.06711,-0.837107,-1.26775,-0.837107,0.0946067,0
LAPPD,1.26922,3.09356,-0.791073,-1.26775,-0.791073,0.0609435,0
LAPPD,1.27854,3.08344,-0.6725,-1.27638,-0.6725,0.0743057,0
LAPPD,1.26822,3.11438,-0.8014,-1.26775,-0.8014,0.034504,0
LAPPD,1.26922,3.09358,-0.808346,-1.26775,-0.808346,0.0609149,0
LAPPD,1.27093,3.07091,-0.737505,-1.26775,-0.737505,0.0897595,0
LAPPD,1.26883,3.1005,-0.742218,-1.26775,-0.742218,0.0521269,0
LAPPD,1.28637,3.12741,-0.679571,-1.28625,-0.679571,0.018239,0
LAPPD,1.26826,3.11336,-0.699028,-1.26775,-0.699028,0.0358043,0
LAPPD,1.27,-3.08216,-0.693817,-1.26775,-0.693817,-0.0754335,0
LAPPD,1.27003,-3.08169,-0.680561,-1.26775,-0.680561,-0.0760378,0
LAPPD,1.26784,-3.12976,-0.0362649,-1.26775,-0.0362649,-0.0150013,0
LAPPD,1.26825,3.11359,-0.0349209,-1.26775,-0.0349209,0.0355038,0
LAPPD,1.26801,3.12157,-0.0626258,-1.26775,-0.0626258,0.0253826,0
LAPPD,1.26799,3.12241,-0.0493721,-1.26775,-0.0493721,0.0243218,0
LAPPD,1.26801,-3.12152,0.0201352,-1.26775,0.0201352,-0.025449,0
LAPPD,1.26985,-3.08409,0.103302,-1.26775,0.103302,-0.0729827,0
LAPPD,1.27174,3.06241,0.054634,-1.26775,0.054634,0.100597,0
LAPPD,1.27005,-3.08152,-0.0807525,-1.26775,-0.0807525,-0.0762534,0
LAPPD,1.27103,-3.06981,-0.0757829,-1.26775,-0.0757829,-0.0911561,0
LAPPD,1.27123,-3.06767,0.00709839,-1.26775,0.00709839,-0.0938847,0
LAPPD,1.26992,-3.08315,0.102588,-1.26775,0.102588,-0.0741696,0
LAPPD,1.27176,-3.06221,-0.0661852,-1.26775,-0.0661852,-0.100852,0
LAPPD,1.27116,-3.06841,-0.0850396,-1.26775,-0.0850396,-0.0929401,0
LAPPD,1.26872,3.10262,-0.0178889,-1.26775,-0.0178889,0.0494323,0
LAPPD,1.26819,-3.11536,-0.0538023,-1.26775,-0.0538023,-0.0332609,0
LAPPD,1.26777,-3.1368,0.745337,-1.26775,0.745337,-0.00607914,0
LAPPD,1.26854,3.10629,0.79925,-1.26775,0.79925,0.0447774,0
LAPPD,1.27,-2.29672,-0.729922,-0.843057,-0.729922,-0.949819,0
LAPPD,1.27176,-2.27682,-0.710662,-0.825134,-0.710662,-0.967742,0
LAPPD,1.26858,-2.39233,-0.767688,-0.928841,-0.767688,-0.864034,0
LAPPD,1.26778,-2.35039,0.0417345,-0.891235,0.0417345,-0.90164,0
LAPPD,1.26897,-2.31242,0.025273,-0.857167,0.025273,-0.935708,0
LAPPD,1.26791,-2.34076,0.0747417,-0.882601,0.0747417,-0.910274,0
LAPPD,1.26848,-2.32238,-0.0692482,-0.866114,-0.0692482,-0.926762,0
LAPPD,1.27108,-2.2838,0.0158965,-0.831431,0.0158965,-0.961445,0
LAPPD,1.26804,-2.3349,0.0210395,-0.877348,0.0210395,-0.915527,0
LAPPD,1.26898,-2.31225,0.0871555,-0.857023,0.0871555,-0.935853,0
LAPPD,1.26803,-2.33528,0.093757,-0.877685,0.093757,-0.91519,0
LAPPD,1.268,-2.37586,0.0944826,-0.914067,0.0944826,-0.878808,0
LAPPD,1.26863,-2.31894,0.0709457,-0.863028,0.0709457,-0.929848,0
LAPPD,1.26777,-2.36143,0.047257,-0.901134,0.047257,-0.891741,0
LAPPD,1.26855,-2.32078,0.0474202,-0.86468,0.0474202,-0.928195,0
LAPPD,1.26859,-2.39256,0.0751436,-0.929049,0.0751436,-0.863827,0
LAPPD,1.26825,-2.38407,0.092457,-0.921429,0.092457,-0.871446,0
LAPPD,1.26809,-2.33324,0.0534653,-0.875854,0.0534653,-0.917022,0
LAPPD,1.26778,-2.35005,0.0723906,-0.89093,0.0723906,-0.901945,0
LAPPD,1.26866,-2.3184,0.062843,-0.862544,0.062843,-0.930331,0
LAPPD,1.26906,-2.4016,0.0726646,-0.93717,0.0726646,-0.855706,0
LAPPD,1.26781,-2.34649,0.0662902,-0.887734,0.0662902,-0.905142,0
LAPPD,1.26808,-2.37902,0.0734476,-0.916904,0.0734476,-0.875971,0
LAPPD,1.26816,-2.3816,0.0701658,-0.919214,0.0701658,-0.873662,0
LAPPD,1.26876,-2.39597,0.0584117,-0.932117,0.0584117,-0.860759,0
LAPPD,1.26992,-2.41455,0.0653799,-0.948807,0.0653799,-0.844069,0
LAPPD,1.29121,-2.26847,-0.0433487,-0.829523,-0.0433487,-0.989503,0
LAPPD,1.2679,-2.37125,0.0393273,-0.909936,0.0393273,-0.882939,0
LAPPD,1.26928,-2.40524,0.0487587,-0.94044,0.0487587,-0.852435,0
LAPPD,1.26781,-2.36591,0.0315879,-0.905146,0.0315879,-0.887729,0
LAPPD,1.27095,-2.28525,-0.0218259,-0.832736,-0.0218259,-0.96014,0
LAPPD,1.27211,-2.43897,0.0242403,-0.970815,0.0242403,-0.822061,0
LAPPD,1.26828,-2.32735,-0.0545877,-0.870577,-0.0545877,-0.922298,0
LAPPD,1.26776,-2.35856,-0.0496384,-0.898558,-0.0496384,-0.894318,0
LAPPD,1.26791,-2.37191,-0.0376264,-0.91053,-0.0376264,-0.882345,0
LAPPD,1.27007,-2.41653,0.000844953,-0.950589,0.000844953,-0.842286,0
LAPPD,1.2689,-2.31362,-0.0516665,-0.858253,-0.0516665,-0.934623,0
LAPPD,1.26893,-2.31313,-0.0475777,-0.85781,-0.0475777,-0.935065,0
LAPPD,1.27091,-2.42666,0.0206474,-0.959711,0.0206474,-0.833165,0
LAPPD,1.26792,-2.37218,-0.00383236,-0.910772,-0.00383236,-0.882104,0
LAPPD,1.26815,-2.38103,-0.00927805,-0.918703,-0.00927805,-0.874173,0
LAPPD,1.27164,-2.43442,0.0193628,-0.966709,0.0193628,-0.826167,0
LAPPD,1.27127,-2.43058,0.0175095,-0.963247,0.0175095,-0.829629,0
LAPPD,1.26916,-2.30915,-0.0906549,-0.854236,-0.0906549,-0.938639,0
LAPPD,1.26935,-2.40632,-0.0715188,-0.941408,-0.0715188,-0.851468,0
LAPPD,1.26782,-2.34622,0.000455338,-0.887499,0.000455338,-0.905377,0
LAPPD,1.26805,-2.33465,-0.0926581,-0.877123,-0.0926581,-0.915753,0
LAPPD,1.27014,-2.41751,-0.022247,-0.95147,-0.022247,-0.841406,0
LAPPD,1.28026,-2.42365,-0.11,-0.964245,-0.11,-0.842198,0
LAPPD,1.26829,-2.38528,0.679347,-0.92252,0.679347,-0.870356,0

Event number,41,Run number,0,Subrun number,-1,Ring count,1
Detector type,Radius in m,Angle in rad,Height in m,x in m,y in m,z in m, Ring number 
PMT,1.09972,-1.32776,-0.681467,0.264648,-0.681467,-1.0674,0
PMT,1.09972,-1.32776,-0.2537,0.264648,-0.2537,-1.0674,0
PMT,1.09972,-1.32776,0.174067,0.264648,0.174067,-1.0674,0
PMT,1.09972,-1.32776,0.601833,0.264648,0.601833,-1.0674,0
PMT,1.09972,-1.02843,-0.681467,0.567633,-0.681467,-0.941902,0
PMT,1.19881,-1.04089,-0.2537,0.605947,-0.2537,-1.0344,0
PMT,1.09972,-1.02843,0.174067,0.567633,0.174067,-0.941902,0
PMT,1.19881,-1.04089,1.0296,0.605947,1.0296,-1.0344,0
PMT,1.09972,-0.542363,0.174067,0.941901,0.174067,-0.567633,0
PMT,1.19881,-0.52991,1.0296,1.0344,1.0296,-0.605947,0
PMT,1.09972,-0.243035,0.601833,1.0674,0.601833,-0.264648,0
PMT,1.19881,-0.255488,1.0296,1.1599,1.0296,-0.302961,0
PMT,1.09972,0.243035,0.174067,1.0674,0.174067,0.264648,0
PMT,1.09972,0.243035,0.601833,1.0674,0.601833,0.264648,0
PMT,1.19881,0.255488,1.0296,1.1599,1.0296,0.302961,0
PMT,1.19881,0.52991,-1.10923,1.0344,-1.10923,0.605947,0
PMT,1.09972,0.542363,-0.681467,0.941901,-0.681467,0.567633,0
PMT,1.19881,0.52991,-0.2537,1.0344,-0.2537,0.605947,0
PMT,1.09972,0.542363,0.174067,0.941901,0.174067,0.567633,0
PMT,1.09972,0.542363,0.601833,0.941901,0.601833,0.567633,0
PMT,1.19881,0.52991,1.0296,1.0344,1.0296,0.605947,0
PMT,1.19881,1.04089,-1.10923,0.605947,-1.10923,1.0344,1
PMT,1.19881,1.04089,-0.681467,0.605947,-0.681467,1.0344,1
PMT,1.09972,1.02843,-0.2537,0.567633,-0.2537,0.941902,1
PMT,1.09972,1.02843,0.174067,0.567633,0.174067,0.941902,1
PMT,1.09972,1.02843,0.601833,0.567633,0.601833,0.941902,1
PMT,1.19881,1.04089,1.0296,0.605947,1.0296,1.0344,0
PMT,1.09972,1.32776,-0.681467,0.264648,-0.681467,1.0674,1
PMT,1.09972,1.32776,-0.2537,0.264648,-0.2537,1.0674,1
PMT,1.09972,1.32776,0.174067,0.264648,0.174067,1.0674,1
PMT,1.09972,1.32776,0.601833,0.264648,0.601833,1.0674,1
PMT,1.19881,1.31531,1.0296,0.302961,1.0296,1.1599,0
PMT,1.19881,1.82628,-1.10923,-0.302961,-1.10923,1.1599,1
PMT,1.19881,1.82628,-0.681467,-0.302961,-0.681467,1.1599,1
PMT,1.09972,1.81383,-0.2537,-0.264648,-0.2537,1.0674,1
PMT,1.09972,1.81383,0.174067,-0.264648,0.174067,1.0674,1
PMT,1.09972,1.81383,0.601833,-0.264648,0.601833,1.0674,0
PMT,1.19881,2.10071,-1.10923,-0.605947,-1.10923,1.0344,1
PMT,1.09972,2.11316,-0.681467,-0.567633,-0.681467,0.941902,1
PMT,1.09972,2.11316,-0.2537,-0.567633,-0.2537,0.941902,1
PMT,1.09972,2.11316,0.174067,-0.567633,0.174067,0.941902,0
PMT,1.09972,2.11316,0.601833,-0.567633,0.601833,0.941902,0
PMT,1.19881,2.10071,1.0296,-0.605947,1.0296,1.0344,0
PMT,1.19881,2.61168,-1.10923,-1.0344,-1.10923,0.605947,0
PMT,1.09972,2.59923,-0.681467,-0.941901,-0.681467,0.567633,0
PMT,1.09972,2.59923,0.174067,-0.941901,0.174067,0.567633,0
PMT,1.09972,2.59923,0.601833,-0.941901,0.601833,0.567633,0
PMT,1.19881,2.61168,1.0296,-1.0344,1.0296,0.605947,0
PMT,1.19881,2.8861,-1.10923,-1.1599,-1.10923,0.302961,0
PMT,1.09972,2.89856,-0.681467,-1.0674,-0.681467,0.264648,0
PMT,1.09972,2.89856,0.174067,-1.0674,0.174067,0.264648,0
PMT,1.09972,2.89856,0.601833,-1.0674,0.601833,0.264648,0
PMT,1.19881,-2.8861,-1.10923,-1.1599,-1.10923,-0.302961,0
PMT,1.09972,-2.89856,0.174067,-1.0674,0.174067,-0.264648,0
PMT,1.09972,-2.89856,0.601833,-1.0674,0.601833,-0.264648,0
PMT,1.19881,-2.61168,-1.10923,-1.0344,-1.10923,-0.605947,0
PMT,1.09972,-2.59923,-0.681467,-0.941901,-0.681467,-0.567633,0
PMT,1.19881,-2.61168,-0.2537,-1.0344,-0.2537,-0.605947,0
PMT,1.09972,-2.59923,0.174067,-0.941901,0.174067,-0.567633,0
PMT,1.19881,-2.61168,1.0296,-1.0344,1.0296,-0.605947,0
PMT,1.19881,-2.10071,-1.10923,-0.605947,-1.10923,-1.0344,0
PMT,1.09972,-2.11316,-0.681467,-0.567633,-0.681467,-0.941902,0
PMT,1.09972,-2.11316,0.174067,-0.567633,0.174067,-0.941902,0
PMT,1.09972,-2.11316,0.601833,-0.567633,0.601833,-0.941902,0
PMT,1.19881,-1.82628,-1.10923,-0.302961,-1.10923,-1.1599,0
PMT,1.19881,-1.82628,-0.2537,-0.302961,-0.2537,-1.1599,0
PMT,1.09972,-1.81383,0.174067,-0.264648,0.174067,-1.0674,0
PMT,1.19881,-1.82628,1.0296,-0.302961,1.0296,-1.1599,0
PMT,0.85,-0.589049,1.5327,0.706749,1.5327,-0.472235,0
PMT,0.85,-0.981748,1.5327,0.472235,1.5327,-0.706749,0
PMT,0.85,-1.76715,1.5327,-0.165827,1.5327,-0.833668,0
PMT,0.85,-2.15984,1.5327,-0.472235,1.5327,-0.706749,0
PMT,0.85,-2.55254,1.5327,-0.706749,1.5327,-0.472235,0
PMT,0.85,2.15984,1.5327,-0.472235,1.5327,0.706749,0
PMT,0.85,1.76715,1.5327,-0.165827,1.5327,0.833667,0
PMT,0.85,1.37445,1.5327,0.165827,1.5327,0.833667,0
PMT,0.85,0.981748,1.5327,0.472235,1.5327,0.706749,0
PMT,0.85,0.589049,1.5327,0.706749,1.5327,0.472235,0
PMT,0.3,0,1.5327,0.3,1.5327,0,0
PMT,0.3,3.14159,1.5327,-0.3,1.5327,0,0
PMT,0.3,1.5708,1.5327,-5.22074e-17,1.5327,0.3,0
PMT,0.712376,-2.88278,-1.63144,-0.68865,-1.63144,-0.182321,0
PMT,0.785877,1.86721,-1.63144,-0.22955,-1.63144,0.751605,0
PMT,0.520334,2.02769,-1.63144,-0.22955,-1.63144,0.466963,0
PMT,0.293145,2.47037,-1.63144,-0.22955,-1.63144,0.182321,0
PMT,0.293145,-2.47037,-1.63144,-0.22955,-1.63144,-0.182321,0
PMT,0.520334,-2.02769,-1.63144,-0.22955,-1.63144,-0.466963,0
PMT,0.785877,-1.86721,-1.63144,-0.22955,-1.63144,-0.751605,0
PMT,0.785877,1.27438,-1.63144,0.22955,-1.63144,0.751605,0
PMT,0.520334,1.11391,-1.63144,0.22955,-1.63144,0.466963,0
PMT,0.293145,0.671227,-1.63144,0.22955,-1.63144,0.182321,0
PMT,0.293145,-0.671227,-1.63144,0.22955,-1.63144,-0.182321,0
PMT,0.520334,-1.11391,-1.63144,0.22955,-1.63144,-0.466963,0
PMT,0.785877,-1.27438,-1.63144,0.22955,-1.63144,-0.751605,0
PMT,0.832042,0.595866,-1.63144,0.68865,-1.63144,0.466963,0
PMT,0.712376,-0.258813,-1.63144,0.68865,-1.63144,-0.182321,0
LAPPD,1.269,-1.61518,-0.880845,-0.0563086,-0.880845,-1.26775,0
LAPPD,1.27028,-1.63391,-0.0713489,-0.0801242,-0.0713489,-1.26775,0
LAPPD,1.27,-0.0594672,-0.0993294,1.26775,-0.0993294,-0.0754788,0
LAPPD,1.2678,0.793702,-0.00595963,0.888993,-0.00595963,0.903882,1
LAPPD,1.2678,0.777277,0.076754,0.903718,0.076754,0.889157,1
LAPPD,1.28142,0.737448,0.11,0.948489,0.11,0.861626,1
LAPPD,1.2693,0.735992,0.0872188,0.940763,0.0872188,0.852112,1
LAPPD,1.27052,0.851373,0.051737,0.837209,0.051737,0.955666,1
LAPPD,1.27139,0.861006,0.0549208,0.82853,0.0549208,0.964345,1
LAPPD,1.26829,0.814508,0.754623,0.870335,0.754623,0.92254,1
LAPPD,1.26869,0.823782,0.756235,0.862012,0.756235,0.930863,1
LAPPD,1.26832,0.755586,0.852761,0.923171,0.852761,0.869705,0
LAPPD,1.2678,0.776501,0.709422,0.904413,0.709422,0.888462,1
LAPPD,1.26806,0.763475,0.689638,0.916094,0.689638,0.876782,1
LAPPD,1.27003,0.845334,0.746822,0.842645,0.746822,0.950231,1
LAPPD,1.27042,0.85022,0.737451,0.838248,0.737451,0.954628,1
LAPPD,1.26981,0.842283,0.713675,0.845389,0.713675,0.947487,1
LAPPD,1.26872,0.824329,0.698965,0.861521,0.698965,0.931354,1
LAPPD,1.28576,0.874569,0.749713,0.824592,0.749713,0.98652,1
LAPPD,1.27107,0.857686,0.708476,0.831523,0.708476,0.961353,1
LAPPD,1.2711,1.49828,-0.850245,0.0920959,-0.850245,1.26775,1
LAPPD,1.26918,1.61813,-0.759944,-0.0600551,-0.759944,1.26775,1
LAPPD,1.27982,1.61935,-0.6725,-0.0621157,-0.6725,1.27831,1
LAPPD,1.27137,1.49533,0.0732394,0.0958553,0.0732394,1.26775,1
LAPPD,1.27066,1.6384,-0.0526619,-0.0858336,-0.0526619,1.26775,1
LAPPD,1.26969,1.62603,-0.0166935,-0.0700984,-0.0166935,1.26775,1
LAPPD,1.26775,1.57006,0.0639138,0.000929971,0.0639138,1.26775,1
LAPPD,1.26789,1.58516,-0.0685637,-0.0182129,-0.0685637,1.26775,1
LAPPD,1.26776,1.56751,0.0201773,0.00416526,0.0201773,1.26775,1
LAPPD,1.28625,1.56774,0.104945,0.00392867,0.104945,1.28625,1
LAPPD,1.26781,1.56164,-0.0633763,0.0116104,-0.0633763,1.26775,1
LAPPD,1.26798,1.55182,-0.0344953,0.0240619,-0.0344953,1.26775,1
LAPPD,1.26958,1.51712,0.0900904,0.06812,0.0900904,1.26775,1
LAPPD,1.26777,1.57507,0.762069,-0.00541507,0.762069,1.26775,1
LAPPD,1.27171,1.49194,0.766871,0.100181,0.766871,1.26775,1
LAPPD,1.27286,1.48116,0.785695,0.113941,0.785695,1.26775,1
LAPPD,1.26974,1.51483,0.760783,0.0710271,0.760783,1.26775,1
LAPPD,1.26776,3.13827,-0.0393617,-1.26775,-0.0393617,0.00420838,0

Event number,50,Run number,0,Subrun number,-1,Ring count,1
Detector type,Radius in m,Angle in rad,Height in m,x in m,y in m,z in m, Ring number 
PMT,1.09972,-1.32776,-0.2537,0.264648,-0.2537,-1.0674,0
PMT,1.09972,-1.32776,0.174067,0.264648,0.174067,-1.0674,0
PMT,1.09972,-1.32776,0.601833,0.264648,0.601833,-1.0674,0
PMT,1.19881,-1.04089,-0.2537,0.605947,-0.2537,-1.0344,0
PMT,1.09972,-1.02843,0.601833,0.567633,0.601833,-0.941902,0
PMT,1.19881,-1.04089,1.0296,0.605947,1.0296,-1.0344,1
PMT,1.09972,-0.542363,0.174067,0.941901,0.174067,-0.567633,1
PMT,1.09972,-0.542363,0.601833,0.941901,0.601833,-0.567633,1
PMT,1.19881,-0.52991,1.0296,1.0344,1.0296,-0.605947,1
PMT,1.09972,-0.243035,0.601833,1.0674,0.601833,-0.264648,1
PMT,1.09972,0.243035,0.174067,1.0674,0.174067,0.264648,1
PMT,1.09972,0.243035,0.601833,1.0674,0.601833,0.264648,1
PMT,1.19881,0.255488,1.0296,1.1599,1.0296,0.302961,1
PMT,1.19881,0.52991,-0.2537,1.0344,-0.2537,0.605947,0
PMT,1.09972,0.542363,0.174067,0.941901,0.174067,0.567633,1
PMT,1.09972,0.542363,0.601833,0.941901,0.601833,0.567633,1
PMT,1.19881,0.52991,1.0296,1.0344,1.0296,0.605947,1
PMT,1.09972,1.02843,-0.2537,0.567633,-0.2537,0.941902,0
PMT,1.09972,1.02843,0.174067,0.567633,0.174067,0.941902,0
PMT,1.09972,1.02843,0.601833,0.567633,0.601833,0.941902,0
PMT,1.09972,1.32776,-0.681467,0.264648,-0.681467,1.0674,0
PMT,1.09972,1.32776,-0.2537,0.264648,-0.2537,1.0674,0
PMT,1.09972,1.32776,0.174067,0.264648,0.174067,1.0674,0
PMT,1.09972,1.32776,0.601833,0.264648,0.601833,1.0674,0
PMT,1.09972,2.89856,0.174067,-1.0674,0.174067,0.264648,0
PMT,1.09972,2.89856,0.601833,-1.0674,0.601833,0.264648,0
PMT,1.09972,-2.89856,-0.681467,-1.0674,-0.681467,-0.264648,0
PMT,1.09972,-2.89856,0.601833,-1.0674,0.601833,-0.264648,0
PMT,1.19881,-2.8861,1.0296,-1.1599,1.0296,-0.302961,0
PMT,1.09972,-2.59923,-0.681467,-0.941901,-0.681467,-0.567633,0
PMT,1.19881,-2.61168,-0.2537,-1.0344,-0.2537,-0.605947,0
PMT,1.09972,-2.59923,0.174067,-0.941901,0.174067,-0.567633,0
PMT,1.19881,-2.10071,-1.10923,-0.605947,-1.10923,-1.0344,0
PMT,1.09972,-2.11316,-0.681467,-0.567633,-0.681467,-0.941902,0
PMT,1.09972,-2.11316,-0.2537,-0.567633,-0.2537,-0.941902,0
PMT,1.09972,-2.11316,0.174067,-0.567633,0.174067,-0.941902,0
PMT,1.19881,-2.10071,1.0296,-0.605947,1.0296,-1.0344,0
PMT,1.09972,-1.81383,0.174067,-0.264648,0.174067,-1.0674,0
PMT,1.09972,-1.81383,0.601833,-0.264648,0.601833,-1.0674,0
PMT,1.19881,-1.82628,1.0296,-0.302961,1.0296,-1.1599,0
PMT,0.85,-1.37445,1.5327,0.165827,1.5327,-0.833668,0
PMT,0.85,-2.15984,1.5327,-0.472235,1.5327,-0.706749,0
PMT,0.85,-2.55254,1.5327,-0.706749,1.5327,-0.472235,0
PMT,0.85,2.94524,1.5327,-0.833668,1.5327,0.165827,0
PMT,0.3,0,1.5327,0.3,1.5327,0,1
PMT,0.3,3.14159,1.5327,-0.3,1.5327,0,1
PMT,0.832042,-2.54573,-1.63144,-0.68865,-1.63144,-0.466963,0
PMT,0.785877,1.86721,-1.63144,-0.22955,-1.63144,0.751605,0
PMT,0.520334,2.02769,-1.63144,-0.22955,-1.63144,0.466963,0
PMT,0.293145,2.47037,-1.63144,-0.22955,-1.63144,0.182321,0
PMT,0.520334,-2.02769,-1.63144,-0.22955,-1.63144,-0.466963,0
PMT,0.520334,1.11391,-1.63144,0.22955,-1.63144,0.466963,0
PMT,0.293145,0.671227,-1.63144,0.22955,-1.63144,0.182321,0
PMT,0.293145,-0.671227,-1.63144,0.22955,-1.63144,-0.182321,0
